Year,Week,Home Team,Home Score,Away Team,Away Score,Month,Day,Time
2013,15,STL,27,NO,16,12,15,1387099500
2013,15,TB,14,SF,33,12,15,1387087200
2013,15,TEN,34,ARI,37,12,15,1387099500
2013,15,CAR,30,NYJ,20,12,15,1387098300
2013,15,OAK,31,KC,56,12,15,1387098300
2013,15,DAL,36,GB,37,12,15,1387099500
2013,15,PIT,30,CIN,20,12,15,1387114200
2013,15,DET,16,BAL,18,12,16,1387201200
2013,16,BUF,19,MIA,0,12,22,1387692000
2013,16,CAR,17,NO,13,12,22,1387692000
2013,16,CIN,42,MIN,14,12,22,1387692000
2013,16,HOU,13,DEN,37,12,22,1387692000
2013,16,JAC,16,TEN,20,12,22,1387692000
2013,16,KC,7,IND,23,12,22,1387692000
2013,16,NYJ,24,CLE,13,12,22,1387692000
2013,16,PHI,54,CHI,11,12,22,1387719000
2013,16,STL,23,TB,13,12,22,1387692000
2013,16,WAS,23,DAL,24,12,22,1387692000
2013,16,DET,20,NYG,23,12,22,1387703100
2013,16,SEA,10,ARI,17,12,22,1387703100
2013,16,GB,31,PIT,38,12,22,1387704300
2013,16,SD,26,OAK,13,12,22,1387704300
2013,16,BAL,7,NE,41,12,22,1387704300
2013,16,SF,34,ATL,24,12,23,1387806000
2013,17,ATL,20,CAR,21,12,29,1388296800
2013,17,CHI,28,GB,33,12,29,1388309100
2013,17,CIN,34,BAL,17,12,29,1388296800
2013,17,DAL,22,PHI,24,12,29,1388323800
2013,17,IND,30,JAC,10,12,29,1388296800
2013,17,MIA,7,NYJ,20,12,29,1388296800
2013,17,MIN,14,DET,13,12,29,1388296800
2013,17,NE,34,BUF,20,12,29,1388309100
2013,17,NO,42,TB,17,12,29,1388309100
2013,17,NYG,20,WAS,6,12,29,1388296800
2013,17,PIT,20,CLE,7,12,29,1388296800
2013,17,TEN,16,HOU,10,12,29,1388296800
2013,17,ARI,20,SF,23,12,29,1388309100
2013,17,OAK,14,DEN,34,12,29,1388309100
2013,17,SD,27,KC,24,12,29,1388309100
2013,17,SEA,27,STL,9,12,29,1388309100
2014,1,SEA,36,GB,16,9,4,1409833800
2014,1,ATL,37,NO,34,9,7,1410066000
2014,1,BAL,16,CIN,23,9,7,1410066000
2014,1,CHI,20,BUF,23,9,7,1410066000
2014,1,HOU,17,WAS,6,9,7,1410066000
2014,1,KC,10,TEN,26,9,7,1410066000
2014,1,MIA,33,NE,20,9,7,1410066000
2014,1,NYJ,19,OAK,14,9,7,1410066000
2014,1,PHI,34,JAC,17,9,7,1410066000
2014,1,PIT,30,CLE,27,9,7,1410066000
2014,1,STL,6,MIN,34,9,7,1410066000
2014,1,DAL,17,SF,28,9,7,1410078300
2014,1,TB,14,CAR,20,9,7,1410078300
2014,1,DEN,31,IND,24,9,7,1410093000
2014,1,DET,35,NYG,14,9,8,1410174600
2014,1,ARI,18,SD,17,9,8,1410186000
2014,2,BAL,26,PIT,6,9,11,1410438300
2014,2,BUF,29,MIA,10,9,14,1410670800
2014,2,CAR,24,DET,7,9,14,1410670800
2014,2,CIN,24,ATL,10,9,14,1410670800
2014,2,CLE,26,NO,24,9,14,1410670800
2014,2,MIN,7,NE,30,9,14,1410670800
2014,2,NYG,14,ARI,25,9,14,1410670800
2014,2,TEN,10,DAL,26,9,14,1410670800
2014,2,WAS,41,JAC,10,9,14,1410670800
2014,2,SD,30,SEA,21,9,14,1410681900
2014,2,TB,17,STL,19,9,14,1410681900
2014,2,DEN,24,KC,17,9,14,1410683100
2014,2,GB,31,NYJ,24,9,14,1410683100
2014,2,OAK,14,HOU,30,9,14,1410683100
2014,2,SF,20,CHI,28,9,14,1410697800
2014,2,IND,27,PHI,30,9,15,1410784200
2014,3,ATL,56,TB,14,9,18,1411043100
2014,3,BUF,10,SD,22,9,21,1411275600
2014,3,CIN,33,TEN,7,9,21,1411275600
2014,3,CLE,21,BAL,23,9,21,1411275600
2014,3,DET,19,GB,7,9,21,1411275600
2014,3,JAC,17,IND,44,9,21,1411275600
2014,3,NE,16,OAK,9,9,21,1411275600
2014,3,NO,20,MIN,9,9,21,1411275600
2014,3,NYG,30,HOU,17,9,21,1411275600
2014,3,PHI,37,WAS,34,9,21,1411275600
2014,3,STL,31,DAL,34,9,21,1411275600
2014,3,ARI,23,SF,14,9,21,1411286700
2014,3,MIA,15,KC,34,9,21,1411287900
2014,3,SEA,26,DEN,20,9,21,1411287900
2014,3,CAR,19,PIT,37,9,21,1411302600
2014,3,NYJ,19,CHI,27,9,22,1411389000
2014,4,WAS,14,NYG,45,9,25,1411647900
2014,4,BAL,38,CAR,10,9,28,1411880400
2014,4,CHI,17,GB,38,9,28,1411880400
2014,4,HOU,23,BUF,17,9,28,1411880400
2014,4,IND,41,TEN,17,9,28,1411880400
2014,4,MIN,41,ATL,28,9,28,1411892700
2014,4,NYJ,17,DET,24,9,28,1411880400
2014,4,OAK,14,MIA,38,9,28,1411880400
2014,4,PIT,24,TB,27,9,28,1411880400
2014,4,SD,33,JAC,14,9,28,1411891500
2014,4,SF,26,PHI,21,9,28,1411892700
2014,4,DAL,38,NO,17,9,28,1411907400
2014,4,KC,41,NE,14,9,29,1411993800
2014,5,GB,42,MIN,10,10,2,1412252700
2014,5,CAR,31,CHI,24,10,5,1412485200
2014,5,DAL,20,HOU,17,10,5,1412485200
2014,5,DET,14,BUF,17,10,5,1412485200
2014,5,IND,20,BAL,13,10,5,1412485200
2014,5,JAC,9,PIT,17,10,5,1412485200
2014,5,NO,37,TB,31,10,5,1412485200
2014,5,NYG,30,ATL,20,10,5,1412485200
2014,5,PHI,34,STL,28,10,5,1412485200
2014,5,TEN,28,CLE,29,10,5,1412485200
2014,5,DEN,41,ARI,20,10,5,1412496300
2014,5,SD,31,NYJ,0,10,5,1412497500
2014,5,SF,22,KC,17,10,5,1412497500
2014,5,NE,43,CIN,17,10,5,1412512200
2014,5,WAS,17,SEA,27,10,6,1412598600
2014,6,HOU,28,IND,33,10,9,1412857500
2014,6,ATL,13,CHI,27,10,12,1413090000
2014,6,BUF,22,NE,37,10,12,1413090000
2014,6,CIN,37,CAR,37,10,12,1413090000
2014,6,CLE,31,PIT,10,10,12,1413090000
2014,6,MIA,24,GB,27,10,12,1413090000
2014,6,MIN,3,DET,17,10,12,1413090000
2014,6,NYJ,17,DEN,31,10,12,1413090000
2014,6,TB,17,BAL,48,10,12,1413090000
2014,6,TEN,16,JAC,14,10,12,1413090000
2014,6,OAK,28,SD,31,10,12,1413101100
2014,6,ARI,30,WAS,20,10,12,1413102300
2014,6,SEA,23,DAL,30,10,12,1413102300
2014,6,PHI,27,NYG,0,10,12,1413117000
2014,6,STL,17,SF,31,10,13,1413203400
2014,7,NE,27,NYJ,25,10,16,1413462300
2014,7,BAL,29,ATL,7,10,19,1413694800
2014,7,BUF,17,MIN,16,10,19,1413694800
2014,7,CHI,14,MIA,27,10,19,1413694800
2014,7,DET,24,NO,23,10,19,1413694800
2014,7,GB,38,CAR,17,10,19,1413694800
2014,7,IND,27,CIN,0,10,19,1413694800
2014,7,JAC,24,CLE,6,10,19,1413694800
2014,7,STL,28,SEA,26,10,19,1413694800
2014,7,WAS,19,TEN,17,10,19,1413694800
2014,7,SD,20,KC,23,10,19,1413705900
2014,7,DAL,31,NYG,21,10,19,1413707100
2014,7,OAK,13,ARI,24,10,19,1413707100
2014,7,DEN,42,SF,17,10,19,1413721800
2014,7,PIT,30,HOU,23,10,20,1413808200
2014,8,DEN,35,SD,21,10,23,1414067100
2014,8,ATL,21,DET,22,10,26,1414330200
2014,8,CAR,9,SEA,13,10,26,1414299600
2014,8,CIN,27,BAL,24,10,26,1414299600
2014,8,JAC,13,MIA,27,10,26,1414299600
2014,8,KC,34,STL,7,10,26,1414299600
2014,8,NE,51,CHI,23,10,26,1414299600
2014,8,NYJ,23,BUF,43,10,26,1414299600
2014,8,TB,13,MIN,19,10,26,1414299600
2014,8,TEN,16,HOU,30,10,26,1414299600
2014,8,ARI,24,PHI,20,10,26,1414310700
2014,8,CLE,23,OAK,13,10,26,1414311900
2014,8,PIT,51,IND,34,10,26,1414311900
2014,8,NO,44,GB,23,10,26,1414326600
2014,8,DAL,17,WAS,20,10,27,1414413000
2014,9,CAR,10,NO,28,10,30,1414671900
2014,9,CIN,33,JAC,23,11,2,1414904400
2014,9,CLE,22,TB,17,11,2,1414904400
2014,9,DAL,17,ARI,28,11,2,1414904400
2014,9,HOU,21,PHI,31,11,2,1414904400
2014,9,KC,24,NYJ,10,11,2,1414904400
2014,9,MIA,37,SD,0,11,2,1414904400
2014,9,MIN,29,WAS,26,11,2,1414904400
2014,9,SF,10,STL,13,11,2,1414919100
2014,9,NE,43,DEN,21,11,2,1414920300
2014,9,SEA,30,OAK,24,11,2,1414920300
2014,9,PIT,36,BAL,23,11,2,1414935000
2014,9,NYG,24,IND,40,11,3,1415021400
2014,10,CIN,3,CLE,24,11,6,1415280300
2014,10,BAL,21,TEN,7,11,9,1415512800
2014,10,BUF,13,KC,17,11,9,1415512800
2014,10,DET,20,MIA,16,11,9,1415512800
2014,10,JAC,17,DAL,31,11,9,1415512800
2014,10,NO,24,SF,27,11,9,1415512800
2014,10,NYJ,20,PIT,13,11,9,1415512800
2014,10,TB,17,ATL,27,11,9,1415512800
2014,10,OAK,17,DEN,41,11,9,1415523900
2014,10,ARI,31,STL,14,11,9,1415525100
2014,10,SEA,38,NYG,17,11,9,1415525100
2014,10,GB,55,CHI,14,11,9,1415539800
2014,10,PHI,45,CAR,21,11,10,1415626200
2014,11,MIA,22,BUF,9,11,13,1415885100
2014,11,CAR,17,ATL,19,11,16,1416117600
2014,11,CHI,21,MIN,13,11,16,1416117600
2014,11,CLE,7,HOU,23,11,16,1416117600
2014,11,GB,53,PHI,20,11,16,1416117600
2014,11,KC,24,SEA,20,11,16,1416117600
2014,11,NO,10,CIN,27,11,16,1416117600
2014,11,NYG,10,SF,16,11,16,1416117600
2014,11,STL,22,DEN,7,11,16,1416117600
2014,11,WAS,7,TB,27,11,16,1416117600
2014,11,SD,13,OAK,6,11,16,1416128700
2014,11,ARI,14,DET,6,11,16,1416129900
2014,11,IND,20,NE,42,11,16,1416144600
2014,11,TEN,24,PIT,27,11,17,1416231000
2014,12,OAK,24,KC,20,11,20,1416489900
2014,12,ATL,24,CLE,26,11,23,1416722400
2014,12,BUF,38,NYJ,3,11,24,1416832200
2014,12,CHI,21,TB,13,11,23,1416722400
2014,12,HOU,13,CIN,22,11,23,1416722400
2014,12,IND,23,JAC,3,11,23,1416722400
2014,12,MIN,21,GB,24,11,23,1416722400
2014,12,NE,34,DET,9,11,23,1416722400
2014,12,PHI,43,TEN,24,11,23,1416722400
2014,12,SD,27,STL,24,11,23,1416733500
2014,12,SEA,19,ARI,3,11,23,1416733500
2014,12,DEN,39,MIA,36,11,23,1416734700
2014,12,SF,17,WAS,13,11,23,1416734700
2014,12,NYG,28,DAL,31,11,23,1416749400
2014,12,NO,27,BAL,34,11,24,1416835800
2014,13,DET,34,CHI,17,11,27,1417109400
2014,13,DAL,10,PHI,33,11,27,1417080600
2014,13,SF,3,SEA,19,11,27,1417095000
2014,13,BAL,33,SD,34,11,30,1417327200
2014,13,BUF,26,CLE,10,11,30,1417327200
2014,13,HOU,45,TEN,21,11,30,1417327200
2014,13,IND,49,WAS,27,11,30,1417327200
2014,13,JAC,25,NYG,24,11,30,1417327200
2014,13,MIN,31,CAR,13,11,30,1417327200
2014,13,PIT,32,NO,35,11,30,1417327200
2014,13,STL,52,OAK,0,11,30,1417327200
2014,13,TB,13,CIN,14,11,30,1417327200
2014,13,ATL,29,ARI,18,11,30,1417338300
2014,13,GB,26,NE,21,11,30,1417339500
2014,13,KC,16,DEN,29,11,30,1417354200
2014,13,NYJ,13,MIA,16,12,1,1417440600
2014,14,CHI,28,DAL,41,12,4,1417699500
2014,14,CIN,21,PIT,42,12,7,1417932000
2014,14,CLE,24,IND,25,12,7,1417932000
2014,14,DET,34,TB,17,12,7,1417932000
2014,14,JAC,13,HOU,27,12,7,1417932000
2014,14,MIA,13,BAL,28,12,7,1417932000
2014,14,MIN,30,NYJ,24,12,7,1417932000
2014,14,NO,10,CAR,41,12,7,1417932000
2014,14,TEN,7,NYG,36,12,7,1417932000
2014,14,WAS,0,STL,24,12,7,1417932000
2014,14,ARI,17,KC,14,12,7,1417943100
2014,14,DEN,24,BUF,17,12,7,1417943100
2014,14,OAK,24,SF,13,12,7,1417944300
2014,14,PHI,14,SEA,24,12,7,1417944300
2014,14,SD,14,NE,23,12,7,1417959000
2014,14,GB,43,ATL,37,12,8,1418045400
2014,15,STL,6,ARI,12,12,11,1418304300
2014,15,ATL,20,PIT,27,12,14,1418536800
2014,15,BAL,20,JAC,12,12,14,1418536800
2014,15,BUF,21,GB,13,12,14,1418536800
2014,15,CAR,19,TB,17,12,14,1418536800
2014,15,CLE,0,CIN,30,12,14,1418536800
2014,15,DET,16,MIN,14,12,14,1418536800
2014,15,IND,17,HOU,10,12,14,1418536800
2014,15,KC,31,OAK,13,12,14,1418536800
2014,15,NE,41,MIA,13,12,14,1418536800
2014,15,NYG,24,WAS,13,12,14,1418536800
2014,15,SD,10,DEN,22,12,14,1418547900
2014,15,TEN,11,NYJ,16,12,14,1418547900
2014,15,SEA,17,SF,7,12,14,1418549100
2014,15,PHI,27,DAL,38,12,14,1418563800
2014,15,CHI,15,NO,31,12,15,1418650200
2014,16,JAC,21,TEN,13,12,18,1418909100
2014,16,WAS,27,PHI,24,12,20,1419067800
2014,16,SF,35,SD,38,12,20,1419067800
2014,16,CAR,17,CLE,13,12,21,1419141600
2014,16,CHI,14,DET,20,12,21,1419141600
2014,16,HOU,25,BAL,13,12,21,1419141600
2014,16,MIA,37,MIN,35,12,21,1419141600
2014,16,NO,14,ATL,30,12,21,1419141600
2014,16,NYJ,16,NE,17,12,21,1419141600
2014,16,PIT,20,KC,12,12,21,1419141600
2014,16,TB,3,GB,20,12,21,1419141600
2014,16,STL,27,NYG,37,12,21,1419152700
2014,16,DAL,42,IND,7,12,21,1419153900
2014,16,OAK,26,BUF,24,12,21,1419153900
2014,16,ARI,6,SEA,35,12,21,1419168600
2014,16,CIN,37,DEN,28,12,22,1419255000
2014,17,ATL,3,CAR,34,12,28,1419746400
2014,17,BAL,20,CLE,10,12,28,1419746400
2014,17,GB,30,DET,20,12,28,1419746400
2014,17,HOU,23,JAC,17,12,28,1419746400
2014,17,KC,19,SD,7,12,28,1419746400
2014,17,MIA,24,NYJ,37,12,28,1419746400
2014,17,MIN,13,CHI,9,12,28,1419746400
2014,17,NE,9,BUF,17,12,28,1419746400
2014,17,NYG,26,PHI,34,12,28,1419746400
2014,17,PIT,27,CIN,17,12,28,1419746400
2014,17,TB,20,NO,23,12,28,1419746400
2014,17,TEN,10,IND,27,12,28,1419746400
2014,17,WAS,17,DAL,44,12,28,1419746400
2014,17,DEN,47,OAK,14,12,28,1419758700
2014,17,SF,20,ARI,17,12,28,1419758700
2014,17,SEA,20,STL,6,12,28,1419758700
2015,1,NE,28,PIT,21,9,10,1441931400
2015,1,CHI,23,GB,31,9,13,1442163600
2015,1,STL,34,SEA,31,9,13,1442163600
2015,1,JAC,9,CAR,20,9,13,1442163600
2015,1,WAS,10,MIA,17,9,13,1442163600
2015,1,BUF,27,IND,14,9,13,1442163600
2015,1,NYJ,31,CLE,10,9,13,1442163600
2015,1,HOU,20,KC,27,9,13,1442163600
2015,1,ARI,31,NO,19,9,13,1442174700
2015,1,SD,33,DET,28,9,13,1442174700
2015,1,DEN,19,BAL,13,9,13,1442175900
2015,1,OAK,13,CIN,33,9,13,1442175900
2015,1,TB,14,TEN,42,9,13,1442175900
2015,1,DAL,27,NYG,26,9,13,1442190600
2015,1,ATL,26,PHI,24,9,14,1442272200
2015,1,SF,20,MIN,3,9,14,1442283600
2015,2,KC,24,DEN,31,9,17,1442535900
2015,2,CAR,24,HOU,17,9,20,1442768400
2015,2,BUF,32,NE,40,9,20,1442768400
2015,2,CIN,24,SD,19,9,20,1442768400
2015,2,CLE,28,TEN,14,9,20,1442768400
2015,2,NYG,20,ATL,24,9,20,1442768400
2015,2,WAS,24,STL,10,9,20,1442768400
2015,2,CHI,23,ARI,48,9,20,1442768400
2015,2,MIN,26,DET,16,9,20,1442768400
2015,2,NO,19,TB,26,9,20,1442768400
2015,2,PIT,43,SF,18,9,20,1442768400
2015,2,OAK,37,BAL,33,9,20,1442779500
2015,2,JAC,23,MIA,20,9,20,1442779500
2015,2,PHI,10,DAL,20,9,20,1442780700
2015,2,GB,27,SEA,17,9,20,1442795400
2015,2,IND,7,NYJ,20,9,21,1442881800
2015,3,NYG,32,WAS,21,9,24,1443140700
2015,3,DAL,28,ATL,39,9,27,1443373200
2015,3,CAR,27,NO,22,9,27,1443373200
2015,3,NYJ,17,PHI,24,9,27,1443373200
2015,3,HOU,19,TB,9,9,27,1443373200
2015,3,MIN,31,SD,14,9,27,1443373200
2015,3,STL,6,PIT,12,9,27,1443373200
2015,3,NE,51,JAC,17,9,27,1443373200
2015,3,BAL,24,CIN,28,9,27,1443373200
2015,3,CLE,20,OAK,27,9,27,1443373200
2015,3,TEN,33,IND,35,9,27,1443373200
2015,3,ARI,47,SF,7,9,27,1443384300
2015,3,SEA,26,CHI,0,9,27,1443385500
2015,3,MIA,14,BUF,41,9,27,1443385500
2015,3,DET,12,DEN,24,9,27,1443400200
2015,3,GB,38,KC,28,9,28,1443486600
2015,4,PIT,20,BAL,23,10,1,1443745500
2015,4,MIA,14,NYJ,27,10,4,1443965400
2015,4,CHI,22,OAK,20,10,4,1443978000
2015,4,ATL,48,HOU,21,10,4,1443978000
2015,4,CIN,36,KC,21,10,4,1443978000
2015,4,IND,16,JAC,13,10,4,1443978000
2015,4,WAS,23,PHI,20,10,4,1443978000
2015,4,TB,23,CAR,37,10,4,1443978000
2015,4,BUF,10,NYG,24,10,4,1443978000
2015,4,SD,30,CLE,27,10,4,1443989100
2015,4,SF,3,GB,17,10,4,1443990300
2015,4,ARI,22,STL,24,10,4,1443990300
2015,4,DEN,23,MIN,20,10,4,1443990300
2015,4,NO,26,DAL,20,10,4,1444005000
2015,4,SEA,13,DET,10,10,5,1444091400
2015,5,HOU,20,IND,27,10,8,1444350300
2015,5,KC,17,CHI,18,10,11,1444582800
2015,5,CIN,27,SEA,24,10,11,1444582800
2015,5,ATL,25,WAS,19,10,11,1444582800
2015,5,TB,38,JAC,31,10,11,1444582800
2015,5,PHI,39,NO,17,10,11,1444582800
2015,5,BAL,30,CLE,33,10,11,1444582800
2015,5,TEN,13,BUF,14,10,11,1444582800
2015,5,GB,24,STL,10,10,11,1444582800
2015,5,DET,17,ARI,42,10,11,1444593900
2015,5,DAL,6,NE,30,10,11,1444595100
2015,5,OAK,10,DEN,16,10,11,1444595100
2015,5,NYG,30,SF,27,10,11,1444609800
2015,5,SD,20,PIT,24,10,12,1444696200
2015,6,NO,31,ATL,21,10,15,1444955100
2015,6,NYJ,34,WAS,20,10,18,1445187600
2015,6,PIT,25,ARI,13,10,18,1445187600
2015,6,MIN,16,KC,10,10,18,1445187600
2015,6,BUF,21,CIN,34,10,18,1445187600
2015,6,DET,37,CHI,34,10,18,1445187600
2015,6,CLE,23,DEN,26,10,18,1445187600
2015,6,TEN,10,MIA,38,10,18,1445187600
2015,6,JAC,20,HOU,31,10,18,1445187600
2015,6,SEA,23,CAR,27,10,18,1445198700
2015,6,GB,27,SD,20,10,18,1445199900
2015,6,SF,25,BAL,20,10,18,1445199900
2015,6,IND,27,NE,34,10,18,1445214600
2015,6,PHI,27,NYG,7,10,19,1445301000
2015,7,SF,3,SEA,20,10,22,1445559900
2015,7,JAC,34,BUF,31,10,25,1445779800
2015,7,STL,24,CLE,6,10,25,1445792400
2015,7,MIA,44,HOU,26,10,25,1445792400
2015,7,NE,30,NYJ,23,10,25,1445792400
2015,7,KC,23,PIT,13,10,25,1445792400
2015,7,WAS,31,TB,30,10,25,1445792400
2015,7,DET,19,MIN,28,10,25,1445792400
2015,7,IND,21,NO,27,10,25,1445792400
2015,7,TEN,7,ATL,10,10,25,1445792400
2015,7,SD,29,OAK,37,10,25,1445803500
2015,7,NYG,27,DAL,20,10,25,1445804700
2015,7,CAR,27,PHI,16,10,25,1445819400
2015,7,ARI,26,BAL,18,10,26,1445905800
2015,8,NE,36,MIA,7,10,29,1446164700
2015,8,KC,45,DET,10,11,1,1446388200
2015,8,BAL,29,SD,26,11,1,1446400800
2015,8,PIT,10,CIN,16,11,1,1446400800
2015,8,HOU,20,TEN,6,11,1,1446400800
2015,8,CHI,20,MIN,23,11,1,1446400800
2015,8,ATL,20,TB,23,11,1,1446400800
2015,8,NO,52,NYG,49,11,1,1446400800
2015,8,STL,27,SF,6,11,1,1446400800
2015,8,CLE,20,ARI,34,11,1,1446400800
2015,8,OAK,34,NYJ,20,11,1,1446411900
2015,8,DAL,12,SEA,13,11,1,1446413100
2015,8,DEN,29,GB,10,11,1,1446427800
2015,8,CAR,29,IND,26,11,2,1446514200
2015,9,CIN,31,CLE,10,11,5,1446773100
2015,9,CAR,37,GB,29,11,8,1447005600
2015,9,NE,27,WAS,10,11,8,1447005600
2015,9,NO,28,TEN,34,11,8,1447005600
2015,9,BUF,33,MIA,17,11,8,1447005600
2015,9,MIN,21,STL,18,11,8,1447005600
2015,9,NYJ,28,JAC,23,11,8,1447005600
2015,9,PIT,38,OAK,35,11,8,1447005600
2015,9,TB,18,NYG,32,11,8,1447016700
2015,9,SF,17,ATL,16,11,8,1447016700
2015,9,IND,27,DEN,24,11,8,1447017900
2015,9,DAL,27,PHI,33,11,8,1447032600
2015,9,SD,19,CHI,22,11,9,1447119000
2015,10,NYJ,17,BUF,22,11,12,1447377900
2015,10,GB,16,DET,18,11,15,1447610400
2015,10,TB,10,DAL,6,11,15,1447610400
2015,10,TEN,10,CAR,27,11,15,1447610400
2015,10,STL,13,CHI,37,11,15,1447610400
2015,10,WAS,47,NO,14,11,15,1447610400
2015,10,PHI,19,MIA,20,11,15,1447610400
2015,10,BAL,20,JAC,22,11,15,1447610400
2015,10,PIT,30,CLE,9,11,15,1447610400
2015,10,OAK,14,MIN,30,11,15,1447621500
2015,10,NYG,26,NE,27,11,15,1447622700
2015,10,DEN,13,KC,29,11,15,1447622700
2015,10,SEA,32,ARI,39,11,15,1447637400
2015,10,CIN,6,HOU,10,11,16,1447723800
2015,11,JAC,19,TEN,13,11,19,1447982700
2015,11,DET,18,OAK,13,11,22,1448215200
2015,11,ATL,21,IND,24,11,22,1448215200
2015,11,HOU,24,NYJ,17,11,22,1448215200
2015,11,PHI,17,TB,45,11,22,1448215200
2015,11,CHI,15,DEN,17,11,22,1448215200
2015,11,MIN,13,GB,30,11,22,1448227500
2015,11,CAR,44,WAS,16,11,22,1448215200
2015,11,MIA,14,DAL,24,11,22,1448215200
2015,11,BAL,16,STL,13,11,22,1448215200
2015,11,ARI,34,CIN,31,11,22,1448242200
2015,11,SEA,29,SF,13,11,22,1448227500
2015,11,SD,3,KC,33,11,22,1448226300
2015,11,NE,20,BUF,13,11,23,1448328600
2015,12,DET,45,PHI,14,11,26,1448559000
2015,12,DAL,14,CAR,33,11,26,1448573400
2015,12,GB,13,CHI,17,11,26,1448587800
2015,12,HOU,24,NO,6,11,29,1448820000
2015,12,CIN,31,STL,7,11,29,1448820000
2015,12,ATL,10,MIN,20,11,29,1448820000
2015,12,WAS,20,NYG,14,11,29,1448820000
2015,12,IND,25,TB,12,11,29,1448820000
2015,12,NYJ,38,MIA,20,11,29,1448820000
2015,12,JAC,25,SD,31,11,29,1448820000
2015,12,TEN,21,OAK,24,11,29,1448820000
2015,12,KC,30,BUF,22,11,29,1448820000
2015,12,SF,13,ARI,19,11,29,1448831100
2015,12,SEA,39,PIT,30,11,29,1448832300
2015,12,DEN,30,NE,24,11,29,1448847000
2015,12,CLE,27,BAL,33,11,30,1448933400
2015,13,DET,23,GB,27,12,3,1449192300
2015,13,NYG,20,NYJ,23,12,6,1449424800
2015,13,BUF,30,HOU,21,12,6,1449424800
2015,13,MIA,15,BAL,13,12,6,1449424800
2015,13,CLE,3,CIN,37,12,6,1449424800
2015,13,TEN,42,JAC,39,12,6,1449424800
2015,13,CHI,20,SF,26,12,6,1449424800
2015,13,MIN,7,SEA,38,12,6,1449424800
2015,13,NO,38,CAR,41,12,6,1449437100
2015,13,TB,23,ATL,19,12,6,1449424800
2015,13,STL,3,ARI,27,12,6,1449424800
2015,13,OAK,20,KC,34,12,6,1449435900
2015,13,SD,3,DEN,17,12,6,1449435900
2015,13,NE,28,PHI,35,12,6,1449437100
2015,13,PIT,45,IND,10,12,6,1449451800
2015,13,WAS,16,DAL,19,12,7,1449538200
2015,14,ARI,23,MIN,20,12,10,1449797100
2015,14,PHI,23,BUF,20,12,13,1450029600
2015,14,NYJ,30,TEN,8,12,13,1450029600
2015,14,CIN,20,PIT,33,12,13,1450029600
2015,14,HOU,6,NE,27,12,13,1450056600
2015,14,JAC,51,IND,16,12,13,1450029600
2015,14,KC,10,SD,3,12,13,1450029600
2015,14,CHI,21,WAS,24,12,13,1450029600
2015,14,CAR,38,ATL,0,12,13,1450029600
2015,14,TB,17,NO,24,12,13,1450029600
2015,14,STL,21,DET,14,12,13,1450029600
2015,14,CLE,24,SF,10,12,13,1450029600
2015,14,DEN,12,OAK,15,12,13,1450040700
2015,14,GB,28,DAL,7,12,13,1450041900
2015,14,BAL,6,SEA,35,12,13,1450029600
2015,14,MIA,24,NYG,31,12,14,1450143000
2015,15,STL,31,TB,23,12,17,1450401900
2015,15,DAL,16,NYJ,19,12,19,1450574700
2015,15,MIN,38,CHI,17,12,20,1450634400
2015,15,JAC,17,ATL,23,12,20,1450634400
2015,15,IND,10,HOU,16,12,20,1450634400
2015,15,PHI,17,ARI,40,12,20,1450661400
2015,15,NYG,35,CAR,38,12,20,1450634400
2015,15,NE,33,TEN,16,12,20,1450634400
2015,15,BAL,14,KC,34,12,20,1450634400
2015,15,WAS,35,BUF,25,12,20,1450634400
2015,15,SEA,30,CLE,13,12,20,1450645500
2015,15,OAK,20,GB,30,12,20,1450645500
2015,15,PIT,34,DEN,27,12,20,1450646700
2015,15,SD,30,MIA,14,12,20,1450646700
2015,15,SF,14,CIN,24,12,20,1450646700
2015,15,NO,27,DET,35,12,21,1450747800
2015,16,OAK,23,SD,20,12,24,1451006700
2015,16,PHI,24,WAS,38,12,26,1451179500
2015,16,NYJ,26,NE,20,12,27,1451239200
2015,16,TEN,6,HOU,34,12,27,1451239200
2015,16,KC,17,CLE,13,12,27,1451239200
2015,16,MIA,12,IND,18,12,27,1451239200
2015,16,NO,38,JAC,27,12,27,1451250300
2015,16,DET,32,SF,17,12,27,1451239200
2015,16,MIN,49,NYG,17,12,27,1451266200
2015,16,ATL,20,CAR,13,12,27,1451239200
2015,16,TB,21,CHI,26,12,27,1451239200
2015,16,BUF,16,DAL,6,12,27,1451239200
2015,16,ARI,38,GB,8,12,27,1451251500
2015,16,SEA,17,STL,23,12,27,1451251500
2015,16,BAL,20,PIT,17,12,27,1451239200
2015,16,DEN,20,CIN,17,12,28,1451352600
2015,17,BUF,22,NYJ,17,1,3,1451844000
2015,17,CIN,24,BAL,16,1,3,1451844000
2015,17,CLE,12,PIT,28,1,3,1451844000
2015,17,HOU,30,JAC,6,1,3,1451844000
2015,17,IND,30,TEN,24,1,3,1451844000
2015,17,KC,23,OAK,17,1,3,1451856300
2015,17,DAL,23,WAS,34,1,3,1451844000
2015,17,NYG,30,PHI,35,1,3,1451844000
2015,17,CHI,20,DET,24,1,3,1451844000
2015,17,GB,13,MIN,20,1,3,1451871000
2015,17,ATL,17,NO,20,1,3,1451844000
2015,17,CAR,38,TB,10,1,3,1451856300
2015,17,MIA,20,NE,10,1,3,1451844000
